street_name,district,territorial_side,house_number_range,house_number_scheme_code,house_number_scheme,classification
Gisela-Reissenberger-Platz,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Giselastraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gisèle-Freund-Hain,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Giselhersteig,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gitschiner Straße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,einfach
Glacisweg,Spandau,West (pre-2000),,K,Complete street,einfach
Gladauer Weg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gladiolenstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glambecker Ring,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Glambecker Weg,Reinickendorf,West (pre-2000),,K,Complete street,gut
Glandzeile,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Glanzstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glarner Straße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Glärnischweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Glasapfelweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glasberger Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),2 - 6,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),7,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),8,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),9,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),10,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),11,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),12,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),13,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),14,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),15 - 15 A,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),16,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),17,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),18,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),19,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),20,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),21,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),22,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),23,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),24,F,Consecutive numbering,gut
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),25,F,Consecutive numbering,mittel
Glasbläserallee,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),26 - 38,F,Consecutive numbering,gut
Glaschkestraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glaserweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Glasgower Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Glashütter Weg,Neukölln,West (pre-2000),,K,Complete street,einfach
Glaskrautstraße,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Glasower Straße,Neukölln,West (pre-2000),,K,Complete street,einfach
Glaßbrennerstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Glatzer Straße,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),1 - 4 A,F,Consecutive numbering,mittel
Glatzer Straße,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),5 - 7,F,Consecutive numbering,gut
Glauberstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Glauchauer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),1 - 7,U,Odd numbers only,einfach
Glauchauer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),2 - 16,G,Even numbers only,einfach
Glauchauer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),19 - 21,U,Odd numbers only,mittel
Glauchauer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),20 - 22,G,Even numbers only,mittel
Gleditschstraße,Tempelhof-Schöneberg,West (pre-2000),3 - 23,U,Odd numbers only,mittel
Gleditschstraße,Tempelhof-Schöneberg,West (pre-2000),26 - 72,G,Even numbers only,gut
Gleditschstraße,Tempelhof-Schöneberg,West (pre-2000),27 - 71,U,Odd numbers only,gut
Gleditschstraße,Tempelhof-Schöneberg,West (pre-2000),74 - 80,G,Even numbers only,mittel
Gleditschstraße,Tempelhof-Schöneberg,West (pre-2000),75 - 81,U,Odd numbers only,mittel
Gleimstraße,Mitte,West (pre-2000),,K,Complete street,einfach
Goldlärchenweg,Spandau,West (pre-2000),,K,Complete street,mittel
Goldmühler Weg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Goldrautenweg,Neukölln,West (pre-2000),,K,Complete street,mittel
Goldregenstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Goldrutenweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,einfach
Goldschmidtweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Goldsternweg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Goldzeisigweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Golfweg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Gollanczstraße,Reinickendorf,West (pre-2000),1 - 49,U,Odd numbers only,gut
Gollanczstraße,Reinickendorf,West (pre-2000),2 - 46,G,Even numbers only,gut
Gollanczstraße,Reinickendorf,West (pre-2000),50 - 144,G,Even numbers only,mittel
Gollanczstraße,Reinickendorf,West (pre-2000),51 A - 145,U,Odd numbers only,mittel
Gollanczstraße,Reinickendorf,East + West-Staaken (pre-2000),147,U,Odd numbers only,mittel
Golliner Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Göllweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Golmer Straße,Spandau,West (pre-2000),,K,Complete street,einfach
Golßener Straße,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Goltzstraße,Spandau,West (pre-2000),,K,Complete street,mittel
Goltzstraße (Lirad),Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Goltzstraße (Schön),Tempelhof-Schöneberg,West (pre-2000),1 - 23,F,Consecutive numbering,gut
Goltzstraße (Schön),Tempelhof-Schöneberg,West (pre-2000),24 - 31,F,Consecutive numbering,mittel
Goltzstraße (Schön),Tempelhof-Schöneberg,West (pre-2000),32 - 40 B,F,Consecutive numbering,gut
Goltzstraße (Schön),Tempelhof-Schöneberg,West (pre-2000),41 - 52,F,Consecutive numbering,mittel
Golzower Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,gut
Gondeker Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gontardstraße,Mitte,East + West-Staaken (pre-2000),,K,Complete street,gut
Gontermannstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Gorgasring,Spandau,West (pre-2000),,K,Complete street,einfach
Gorkistraße,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Görlitzer Straße,Friedrichshain-Kreuzberg,West (pre-2000),1 - 3,F,Consecutive numbering,einfach
Görlitzer Straße,Friedrichshain-Kreuzberg,West (pre-2000),32 - 46,F,Consecutive numbering,mittel
Görlitzer Straße,Friedrichshain-Kreuzberg,West (pre-2000),48 - 74,F,Consecutive numbering,einfach
Görlitzer Ufer,Friedrichshain-Kreuzberg,West (pre-2000),,K,Complete street,mittel
Gormannstraße,Mitte,East + West-Staaken (pre-2000),,K,Complete street,gut
Gormannstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,gut
Görresstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,gut
Görschstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Görsdorfer Straße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Göschenstraße,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Gosener Damm,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Gosener Landstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Goslarer Platz,Charlottenburg-Wilmersdorf,West (pre-2000),1 - 5,F,Consecutive numbering,mittel
Goslarer Platz,Charlottenburg-Wilmersdorf,West (pre-2000),6 - 9,F,Consecutive numbering,einfach
Goslarer Ufer,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,einfach
Goßlerstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Goßlerstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,gut
Gossowstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Gößweinsteiner Gang,Spandau,West (pre-2000),,K,Complete street,gut
Götelstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Gotenburger Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Gotenstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gotenstraße,Tempelhof-Schöneberg,West (pre-2000),1 - 25,F,Consecutive numbering,mittel
Gotenstraße,Tempelhof-Schöneberg,West (pre-2000),26 - 54,F,Consecutive numbering,einfach
Gotenstraße,Tempelhof-Schöneberg,West (pre-2000),55 - 84,F,Consecutive numbering,mittel
Gotenweg,Spandau,West (pre-2000),,K,Complete street,mittel
Gotha-Allee,Charlottenburg-Wilmersdorf,West (pre-2000),1 - 15,U,Odd numbers only,gut
Gotha-Allee,Charlottenburg-Wilmersdorf,West (pre-2000),17 - 59,U,Odd numbers only,mittel
Gotha-Allee,Charlottenburg-Wilmersdorf,West (pre-2000),20 - 48,G,Even numbers only,mittel
Gothaer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Gothaer Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Gotlandstraße,Pankow,East + West-Staaken (pre-2000),1 - 7,U,Odd numbers only,gut
Gotlandstraße,Pankow,East + West-Staaken (pre-2000),2 - 16,G,Even numbers only,mittel
Gotlandstraße,Pankow,East + West-Staaken (pre-2000),13 - 15,U,Odd numbers only,mittel
Gotlindestraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gottfried-Arnold-Weg,Spandau,West (pre-2000),,K,Complete street,mittel
Gottfried-Keller-Straße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Gottfriedstraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,einfach
Gottfried-von-Cramm-Weg,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Gotthardstraße,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Göttinger Straße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Gottlieb-Dunkel-Straße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Gottschalkstraße,Mitte,West (pre-2000),,K,Complete street,einfach
Gottschedstraße,Mitte,West (pre-2000),,K,Complete street,einfach
Greifenhagener Straße,Pankow,East + West-Staaken (pre-2000),45 - 68,F,Consecutive numbering,gut
Greifenweg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Greifstraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Greifswalder Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Greifswalder Straße,Pankow,East + West-Staaken (pre-2000),1 - 62,F,Consecutive numbering,gut
Greifswalder Straße,Pankow,East + West-Staaken (pre-2000),80 A - 169,F,Consecutive numbering,mittel
Greifswalder Straße,Pankow,East + West-Staaken (pre-2000),190 - 226,F,Consecutive numbering,gut
Greifswalder Straße,Pankow,East + West-Staaken (pre-2000),227 - 228 A,F,Consecutive numbering,mittel
Greifswalder Straße,Pankow,East + West-Staaken (pre-2000),229,F,Consecutive numbering,gut
Greinerstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Greizer Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Greizer Straße,Tempelhof-Schöneberg,West (pre-2000),1 - 15,U,Odd numbers only,einfach
Greizer Straße,Tempelhof-Schöneberg,West (pre-2000),2 - 40,G,Even numbers only,mittel
Grellstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grenadierstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Grenobler Ring,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grenzallee,Neukölln,West (pre-2000),,K,Complete street,einfach
Grenzbergeweg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grenzburgstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Grenzgrabenstraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grenzpfad,Steglitz-Zehlendorf,West (pre-2000),1 - 19,U,Odd numbers only,mittel
Grenzpfad,Steglitz-Zehlendorf,West (pre-2000),6 - 16,G,Even numbers only,gut
Grenzstraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grenzstraße,Mitte,West (pre-2000),,K,Complete street,einfach
Grenzweg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grenzweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Greta-Garbo-Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gretelstraße,Neukölln,West (pre-2000),,K,Complete street,einfach
Grethe-Weiser-Weg,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Greulichstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Grevesmühlener Straße,Lichtenberg,East + West-Staaken (pre-2000),1 - 45,U,Odd numbers only,einfach
Grevesmühlener Straße,Lichtenberg,East + West-Staaken (pre-2000),10 - 36,G,Even numbers only,einfach
Grevesmühlener Straße,Lichtenberg,East + West-Staaken (pre-2000),47 - 57,U,Odd numbers only,mittel
Greveweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Griebenowstraße,Mitte,East + West-Staaken (pre-2000),,K,Complete street,gut
Griebenweg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Griechische Allee,Treptow-Köpenick,East + West-Staaken (pre-2000),1 - 59,U,Odd numbers only,mittel
Griechische Allee,Treptow-Köpenick,East + West-Staaken (pre-2000),2,G,Even numbers only,einfach
Griechische Allee,Treptow-Köpenick,East + West-Staaken (pre-2000),6 - 64,G,Even numbers only,mittel
Griegstraße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Griembergweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Grieser Platz,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Griesingerstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Grillostraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Grillparzerstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Grimaustraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grimbartsteig,Reinickendorf,West (pre-2000),,K,Complete street,mittel
Grimmelshausenstraße,Spandau,West (pre-2000),,K,Complete street,gut
Grimmingweg,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Grimmstraße,Friedrichshain-Kreuzberg,West (pre-2000),1 - 9,F,Consecutive numbering,gut
Grimmstraße,Friedrichshain-Kreuzberg,West (pre-2000),10 - 30,F,Consecutive numbering,mittel
Grimmstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,mittel
Grimnitzseeweg,Spandau,West (pre-2000),,K,Complete street,einfach
Grimnitzstraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,gut
Grimnitzstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Grimselweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grindelwaldweg,Reinickendorf,West (pre-2000),,K,Complete street,einfach
Gritznerstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,gut
Groenerstraße,Spandau,West (pre-2000),,K,Complete street,einfach
Grohsteig,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grollstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grolmanstraße,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,gut
Gronauer Weg,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,einfach
Groninger Straße,Mitte,West (pre-2000),,K,Complete street,einfach
Gropiusstraße,Lichtenberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Gropiusstraße,Mitte,West (pre-2000),,K,Complete street,einfach
Groscurthstraße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,einfach
Großbeerenstraße,Friedrichshain-Kreuzberg,West (pre-2000),2 - 3,F,Consecutive numbering,einfach
Großbeerenstraße,Friedrichshain-Kreuzberg,West (pre-2000),10 - 84,F,Consecutive numbering,mittel
Großbeerenstraße,Friedrichshain-Kreuzberg,West (pre-2000),88 - 96,F,Consecutive numbering,einfach
Großbeerenstraße,Steglitz-Zehlendorf,West (pre-2000),,K,Complete street,mittel
Großbeerenstraße,Tempelhof-Schöneberg,West (pre-2000),,K,Complete street,einfach
Groß-Berliner Damm,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Großcreutzweg,Neukölln,West (pre-2000),,K,Complete street,einfach
Grunewaldstraße,Tempelhof-Schöneberg,West (pre-2000),1 - 38,F,Consecutive numbering,mittel
Grunewaldstraße,Tempelhof-Schöneberg,West (pre-2000),39 - 65,F,Consecutive numbering,gut
Grunewaldstraße,Tempelhof-Schöneberg,West (pre-2000),66 - 94,F,Consecutive numbering,mittel
Grünfinkenweg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grünfließer Gang,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,mittel
Grünheider Weg,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
Grünhofer Weg,Spandau,West (pre-2000),,K,Complete street,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),2 - 21,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),22,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),23,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),24,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),25,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),26,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),27,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),28,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),29,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),30,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),31,F,Consecutive numbering,mittel
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),32,F,Consecutive numbering,einfach
Grünkardinalweg,Pankow,East + West-Staaken (pre-2000),33,F,Consecutive numbering,mittel
