ortsteil,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
marzahn,10.969645165570174,-5.435847109909171,-6.563265137772078,1.0031979566083924,1.052002415050541,1.4235384935320676,-5.960328388805744,0.14004199365523098,2.9819279793391247,-1.241843396582279,-4.549146554067341,-0.36440482268300495,0.10734711826637855,2.7178328097307416,-0.9071931897486505,-1.1908627674926058,0.8266440942488092,1.578053569349791,-1.7422561078150545,-0.82791789462342,0.7536688569102634,-2.2184334059591833,0.570727986830962
mitte,15.237135902747845,5.0962035470531974,8.809097525374874,-4.536493615246388,-2.755558302741802,8.573267552977617,-6.225942149848699,-0.7510266520250789,-2.6923763595199213,-0.8362720465491756,1.8999687904039677,0.04982452339344397,0.7686391391037439,-0.6391672498276271,-0.3833978492814988,-1.132323048606054,0.3224219552929681,0.0854085918793141,-0.05376106637226803,-0.260620494037657,0.20078712045340907,-0.1438842661259625,-0.3612545974915366
moabit,5.766410290918397,2.4509591609951387,-0.757784106326867,0.47788376196234494,0.8199790389998829,-1.089956192734665,0.22194115877416903,0.452435283447085,0.7230506663938863,2.1759452780146837,0.6498218074264144,-0.1352771532265656,-0.9702325810649047,0.4430765297423075,-0.8835608719829436,-0.540897689072629,-0.5589795376935385,0.4580591147513522,-0.25921354216111364,-0.7198028107264881,-0.5302420884172684,-1.5002941054832275,-2.788426091877415
maerkisches viertel,-0.6965154792991574,-1.1161791721455043,-1.6771588423822492,-0.6270455657287817,0.09818477586507897,-1.4483820575165476,-0.41819227635558337,2.680852932033067,-1.923394470070807,-1.3496602709259646,-0.11473509297321317,-0.7036904082096888,1.838313594791439,-1.3595776710803111,-0.46105255309223075,0.11332104883791684,-0.44218635790795463,-0.4952277740781355,0.5746228552624862,0.052854175746057774,-0.41883845922905766,-0.6301793388143082,1.7160318417856497
mueggelheim,-5.284490593635596,0.7270514558313438,0.6682580158793486,-0.3441042115218051,0.28072571603760355,-0.19326129032295555,0.2859412006646865,0.2255624362944222,-0.26129819440578117,-0.786490552891463,-0.27675979279762053,0.6282345566820206,-0.14988621262376237,0.62310133105315,0.08895583745782587,-0.22198433207341137,0.026552233444466656,-0.120743022771979,0.020934959174041753,0.15854108577567294,0.27723581778188666,-0.20365640531739232,0.15611909583730021
neu-hohenschoenhausen,1.2849312956646863,-0.97675829249748,-2.3380658818892885,-0.29807726453173444,1.4037803961529793,-0.9745933390758086,-0.6737743845341276,0.4148616749729253,-0.1350638259570961,-0.3698168171720309,0.6240845716350489,-0.7129708090777954,-0.39981656724325504,-0.2687465029761843,-0.23336103180341,-0.39587837157795897,-0.10888250053333398,-0.03970766446445362,0.024946300411695512,-0.16291487526605106,-0.06519264017939164,-0.5885699443302921,-0.21929066921598178
neukoelln,18.320717752177714,2.727489995605569,-2.093906786230212,-8.109857110874673,9.197807311474893,5.40511330876934,6.845692241268145,-0.005888738128793773,0.06550252097054292,-0.6143451149120779,-1.5325021921975543,-1.1921158855062364,0.3887095033467643,0.7206792444671302,0.20348418436580964,0.8171354304652644,0.5280148157838019,-0.12405303139540198,-0.1844668256165589,0.3417676474863319,0.29632953363194614,0.23502306251704816,1.2699089006862438
niederschoeneweide,-3.8764453350891537,1.3610507426646201,1.0411163617396835,-0.8109113032397431,0.24196288571462946,-0.4997888664116023,0.33087819573160265,0.6353081642711745,0.31583065550436956,-0.43956237149389493,0.3457802969279548,0.987781430911295,-0.26615469656443247,0.13139370434980424,0.22797012679659387,0.06518206442820652,0.17766430905994268,0.035589600276788015,-0.1796245326516352,-0.15422462758013866,0.25580596384256754,-0.14698225743155258,0.14798878269527793
niederschoenhausen,-1.104376659630842,0.578473685979822,-0.6506841955769704,0.24053321921576568,-0.087975580720825,-0.32554820347687563,-0.3042788054384801,0.0645007465772588,0.4513996214408992,1.6419015233657974,-0.36016521593924866,0.7891766616436487,0.10159706063853824,-1.3658608883967935,0.46527096624479947,0.053219207216396607,-0.2662935510411489,-0.2893251553927721,0.5004448236320235,-0.4338647587038114,-0.2794603608957016,1.672667293454176,1.4626341103405143
nikolassee,-4.157252479729173,0.13223169348445918,0.9401886001966439,0.2577702060344968,-0.6826547327064607,0.5536231293361868,0.25730071217535816,-0.5992965904177252,0.22203834191351893,-0.4073464927552172,-0.9927884517415716,-0.020154166134198476,0.3217332650649513,-1.0430182017987417,0.13935656227352225,0.11954558928057035,-0.134777461433992,-0.0037025082471201076,0.09238920848047044,-0.29771831848742336,-0.1489046824933027,0.06820494905286136,0.2559407657538114
oberschoeneweide,-2.4872762244952544,1.3737027278276892,0.3123410311438046,-0.9528242693997767,0.7679489843110969,-0.9208391757050959,-0.3352948823105994,0.863676978006276,-0.7154876239881315,0.7446949671485741,0.646035501620135,1.2010367513346065,0.10929488034914728,-0.17128788533374845,0.010806954782759984,0.3708195380721049,-0.1124453586891454,0.007632162118826457,-0.03885594876142967,-0.20073079006482178,-0.16311179419692917,-0.25488555448294664,0.22846478318634023
pankow,3.1971750905689986,-1.0306147096910545,-1.6322094171414543,-0.4472285946666509,-0.5296820071717191,-0.6347997077095627,0.8593471151947841,1.1707411557465564,0.8824827215492794,0.6977033847031145,0.9904536103423854,-0.35207732859618546,-2.7458155626786698,-1.211701692823324,0.10633139743284586,0.5921471525858499,-0.3777486910847019,-0.3415954684050928,0.09196966667623224,-0.34080470194780543,-0.5547596089421969,-0.0012167886928178262,-0.10722851517685354
plaenterwald,-4.5404983136882,0.8740953080941005,0.5891145028678688,-0.26100595116267866,0.1297453190016235,-0.1707663462176413,0.46742936659282774,0.22618091385840322,0.2253175409291257,-0.6028455273929195,0.48094420387221104,1.068931737696238,-0.08099116716957742,0.8224073396626932,-0.16739287270380873,0.10211155807155765,0.040584687640634415,-0.07761488304202935,-0.01176618661360607,0.16837149135873852,0.2895839962041529,-0.3705135817021925,0.09477036983296788
prenzlauer berg,20.58935819903688,0.9870188200172814,2.410577748076902,-6.249001018255213,-4.687694220600312,-8.009735418727256,1.192664389889538,-6.65568495105348,-1.1897097087550144,-0.6807495433661623,-1.1670507445422222,0.6803722942786411,0.9232314563296189,0.07843819697977175,0.12778255322217966,-0.13376829814065072,0.5914345338128404,0.18088684445119485,-0.3740227765427386,0.058213984032073764,0.3463385931129844,0.6572071116676892,0.2924014530350392
rahnsdorf,-4.8016457650194955,0.1356775517404712,0.4663381360274199,-0.19935269448122817,0.10208927437413254,0.22141956465994084,0.49015309204682506,0.27102477085664584,-2.776496569665927,-0.20907355452669435,-1.7526894281944263,2.022168281066466,-0.8464016241936235,4.570682925796348,3.547462925305442,-1.493204266777175,0.22466094772985284,2.1662775906223786,4.815177681083591,-0.9575647772725109,-3.173506938369881,-0.2718243418632578,-1.3470999419643739
reinickendorf,6.916350169276761,-1.0589133499650163,-3.4296328275412264,0.2629394029690721,1.7001260042504651,-0.7595105261796318,-3.3670811846428332,-0.06824493446392264,1.0079607585691353,0.8804178834561126,-0.15689385650265222,3.3560699870208377,2.0990587307836015,-0.7183738073503726,1.4882253954806626,1.0417049217734764,-1.0368995186928853,-1.2067191419716754,1.38009928040955,0.5147017269421134,-0.1491840128157996,2.238857245160043,2.860418049789452
rosenthal,-4.46305755239937,0.6197590965654383,0.5732386393180372,-0.3795726333740366,0.15292390151307073,-0.1914322595378235,-0.35809361059750516,0.3025457422493166,-1.819523297007575,1.565945215363871,-0.41965876404808833,-1.1624147107367382,-0.02699393596045196,0.05640114781524329,-0.30195115470947853,0.49870443100698214,0.07361701113373745,0.16384417299010953,-0.29270350424974917,-0.32874053482006244,-0.39700240309643475,-0.22249884398161693,0.3827099676209682
rudow,-0.24357490438751356,-1.4734903692466406,-1.132191542687156,0.5652827396054149,0.04220342221070266,0.3387920532093046,0.061621855495626224,-0.31292485962257827,-0.7306920095131602,0.1429420402188356,0.12275865020980577,-0.5996274371586282,-0.2438253773438065,-0.012748764788759647,-0.13797019148174672,-0.30711037843732036,-0.06802413815548485,0.006328455168497223,-0.01327725568125944,-0.044805169576979664,-0.05901360064468598,-0.11811302256052128,-0.039888181472032276
rummelsburg,-2.327192594318416,2.2114573797464985,0.30267179111736636,-1.221292071558061,1.3763337620658347,-1.562635993940865,-0.9556680240288192,0.7268412125998331,0.1001153764063083,0.6900721361797321,1.2995751175874322,-0.34764332131929726,0.27949970542448327,-0.5847910598344875,-0.9020318936912469,0.6759162162897545,-0.2749130230111192,0.039972398078562746,0.01943455952256496,-0.23918259985210383,-0.3902338158432681,-0.9318190051336398,0.26826771672645827
schmargendorf,-2.2114571337095206,-0.38589468503328456,0.8203236220873751,1.0025518122013468,-0.5671376338339179,0.5738496175916368,0.4777055996021747,-1.057503544826226,1.0913580155253415,0.48850688197132486,0.2551139294998762,-0.786451422653722,-0.09197937742204201,0.14859996844464854,-0.6584904068564434,-0.010308099344556433,-0.09563081332634561,-0.005035474840081022,0.13672616940057464,0.02942992065800946,-0.09699370470774109,-0.4007234840694219,-0.29381182407305134
schmoeckwitz,-5.6060837525143485,0.8306978477340312,1.0193266910211096,-0.3710604568658982,0.2569066338229699,-0.0026770162007078565,0.26700922287279377,0.166966660526121,-0.2622479658897205,-0.7912815056187693,-0.4793835659991413,0.8478585433861868,-0.12097767785348998,0.6104130281024398,0.49592572490224973,-0.4582407229631946,-0.02522201000181734,-0.0972619682899944,-0.013651751769947252,0.035799401366699624,0.32294474507630144,-0.015421760549880956,0.08513214146964757
schoeneberg,15.890447822292963,-2.544339121830287,4.263374873730648,-2.784199321284396,-6.92634469006079,-1.3845413956982848,0.6825872292169783,6.1723067588302865,1.137948893068771,-1.6696492285967612,-0.5329042281803368,-1.4278009842405035,-3.03826552265003,2.15590702853948,1.1236626103813014,1.4372060123443893,-0.20552081311696566,-0.8682257527875381,0.5787695709675226,1.0255971973503977,0.3005990527340189,-0.04967492600845327,2.348362650337385
siemensstadt,-4.222933088996328,0.9737990172010008,0.19834681952751537,-0.6902893991142786,0.8457609020613006,-0.7724765126599803,-0.4462074382927956,0.7583245385636137,-0.7556509725347146,-0.27986965982817474,0.6020942721696794,0.0311910182155452,-0.02670398649433439,0.13600139718888138,-0.04527510748985911,0.26233061441201827,-0.1637027368613734,0.13473662571772427,-0.024451928683469917,-0.0776815302391903,-0.12557655725853506,-0.5154046892444678,0.22406857758065654
spandau,0.2509232387958167,0.10230731669914526,-0.04575023706450959,-0.7152935984169564,0.37843135418851687,-0.35215727992926776,-0.23244989714077194,0.7572035385334941,-1.1138223474344608,1.063232430141287,0.1640991621552181,0.01087833359191681,-0.3264021394848796,0.17302554793340597,0.3474618762573518,0.2631753476774636,0.11140787201200518,0.2550348810516256,-0.33642300931007996,-0.2915031976690098,-0.16339972490258134,0.07250643545974944,-0.03262651257103051
staaken,0.19134663211613417,-1.4183017919827121,-1.6191441576770116,-0.06734484750671803,0.25585182554724856,-0.16317660727197325,-0.3730161838641967,0.3828405483957001,-1.9873826357750601,0.39807703769569663,-0.3989051933905826,-0.5918411453798347,-0.30812454862800914,-0.2954703814818838,0.023604427776412015,-0.0301875642257043,-0.02258131100441603,0.07683750835767043,-0.24357682489012766,-0.26537814227087986,-0.23317577587569424,-0.005792218242378533,0.16282721960102692
stadtrandsiedlung malchow,-6.384390956067803,1.1935005075377558,1.5949134554540874,-0.03451066203456949,0.059024217550984824,0.23952608783633667,0.5020504675899763,-0.8255180706741467,2.862678358245409,-2.679895685986026,-0.9674500198517773,-0.25479965940366534,0.25531541357477666,0.7403772654425875,1.0012185639901294,-1.234259902894917,0.5847896925794683,-0.5918495352552728,-0.5638178840201786,-0.11953491456094623,1.3700504830644515,0.15321843613608982,-0.12363023076642171
steglitz,5.915470690239001,-3.145892437839973,-0.6599880518439946,0.09340505905222742,-4.370143856798242,-0.003995442832070215,3.8338782191531027,4.882082605312437,0.2935457619865495,0.6553873060604509,0.34316805478796253,0.33299849997977454,7.4144205587404555,0.10841395477107776,-1.0415644874818486,-2.1844039162031175,0.5996518770160366,0.6537921933141355,-0.23275399440170289,-0.6211487921788137,0.3037700852014828,0.15964405303289347,-2.0537430927682223
tegel,-0.15394180971509266,-1.3341430731736426,-0.26305273689208963,0.9545174564214733,-0.7003428832247153,1.4192641845781722,0.34135318863288117,-1.3556240264249757,-0.4629586474198681,1.910311925593414,0.8667010289645611,1.9891612295650987,1.213470955461656,1.5382613939006804,3.290266738817852,0.6327900821310405,-0.5065499819269178,-4.3443961289261,-3.660106091386199,4.288337677356973,-1.719607392922904,-3.410482361436919,-0.7622783802480905
tempelhof,3.207538448122259,-1.0398924672190133,-1.2172142885992,-0.030835633693536656,0.1587681605517988,0.007933846047105442,-0.4556392395323329,0.10373829439750168,-0.09388146772438996,0.3137679715454901,0.06756030371760625,1.2622447740797809,0.3528422585852759,-0.2606859824930028,0.28987290208177424,0.41780943536795234,-0.1554097447119731,-0.1910647729365285,0.12668324598613415,0.15119298221900204,-0.0369708461372078,0.30500154742655206,0.27323864686129795
tiergarten,-2.2524160189687947,3.318272215076574,2.3049550289922247,-0.17587844978155653,0.04739302184087558,0.4955107088539186,-1.1891601370936196,0.12463585531455558,3.138832768416582,2.592953139365168,-0.19418942222987148,2.330316578204423,0.48489231182985615,-0.19895422282874434,-0.03367234220062704,-0.10364044147042568,-0.5089855427655877,-0.2151111612320586,0.5569135532930598,-0.29278110848616173,-0.0353237212417311,1.5360726738940589,1.0781258626411439
waidmannslust,-4.56094464346387,0.6481001646463096,0.30020192775906374,-0.5690558604255828,0.5063213732703665,-0.5934657014566487,-0.17842479512115955,0.3190280014547384,-0.5716118239873194,-0.26508029517519327,-0.5406581440738716,-0.42714318261640993,-0.2085672815786823,-0.8673851180425936,0.20470872074988092,-0.386284609693346,0.08228659586658325,0.03115419056502649,-0.075501873136016,-0.383279530525519,-0.10344624785705239,-0.08116386794511284,0.168499923079319
wannsee,-4.3752405111258375,0.23179632427818564,1.479973980151131,0.43362410984345146,-1.3437039104049056,1.589707223819146,0.5727852028736831,-1.0116537619997124,-0.18907167577145198,-0.1405823064906813,-3.7506370040233987,0.6629452252200742,0.10218960130935038,0.3777808979231369,-3.523644737949267,0.9067580242623161,-3.48978486255809,-1.7417815292250147,0.1755665400918986,-0.18694256475556892,-1.1869371509809739,1.176998262542646,-0.8429117906801868
wartenberg,-5.572892476389639,1.1120689295899913,0.9081397406968909,-0.1956164926458028,0.4960770099588934,-0.35011175980230497,-0.12366256713850768,-0.11002472881547172,1.5549999338342637,-1.1886789722164173,0.3423238154740312,-0.8466767313122632,0.3007321901653134,0.09648051007040394,0.6916354514743188,-0.348388215596212,0.31843705118336896,-0.11772960331325324,-0.40906830119903925,-0.30963111598397564,0.6081223866419349,-0.2857104673483993,0.12686151845324056
wedding,6.887423910521113,1.257901030228908,-1.6733757764931396,-0.7627592007760673,1.6725981298303694,-0.701558800256656,-1.1425091692902323,0.7347719159605383,2.046748290217213,1.5470110630544593,1.13103970831457,1.9939931352871536,0.20887567017188258,-0.3468943576177382,0.7448963244656391,-0.0333195041114422,-1.005608506181668,-0.09758240021841848,0.851410943285645,-0.15835690337642688,-0.4401338231272664,1.4634218664261487,0.31410186436748355
weissensee,1.7324835812738093,-0.17474891627794148,-1.0416949719115904,-0.3258382797458055,0.45609856654920267,-0.4906503580872716,-0.19724083774293344,-0.05310863013957634,-0.25314783137485514,0.5026756298446509,0.6597394760807396,0.3093081867695769,0.03774120442156456,-0.7418641313268317,-0.35703139806022854,0.18192098473003568,-0.19524217638279762,-0.037480820027936894,0.06276636234741474,-0.2226989262105411,-0.2977457695439382,-0.21069115964678364,-0.08549842520904906
westend,0.3160866194706332,-1.6609306395902248,-0.39773902817506673,1.5512159424400576,-1.0282775658216505,1.8688421670709312,1.0845658411488517,-2.438187002636639,2.4387753139154067,1.765729088838207,2.1790746313598186,-1.725984783829116,0.04047235197218244,-0.5133384814903065,-2.1146775031028904,-4.033523133096457,-0.7357092522646292,2.0951812210448333,3.3358139877779767,4.67885064144807,-0.41433470955190177,-0.7517302119114245,2.459164396285145
wilhelmsruh,-4.990628622820418,0.9014301983152235,0.7119232250712292,-0.23880094535805388,0.18928305645058954,-0.3001114313477917,0.18632764836205107,0.03350592103572823,-0.004099966020021044,-0.05978589800616907,0.3093388010875898,-0.35674755545333325,-0.004964865687782579,-0.12270253086963011,-0.060147876223434114,0.12566703149271818,-0.028661635935736802,0.12403404479356493,-0.03434181456363919,-0.2313133197383896,-0.04682328466464365,-0.44143053154328676,0.10402342662958948
wilhelmstadt,-0.45522432089526793,-0.8978600954859757,-0.7840562424383636,0.17336245343346263,0.21860650119643213,0.13662245526433645,0.3541471402546544,-0.03639059679163117,-0.30667814489811396,0.34978003767577276,0.14658970969075288,0.6600241050772968,-0.38474870112700277,0.26817780041943373,0.06078619007786908,-0.4750743458179949,0.0007877927601351337,-0.026684538509649573,0.06337793890992158,0.018238571712503857,0.05728883133567633,0.05763930635165703,-0.18843816789316306
wilmersdorf,10.248935263702146,-3.901393297034297,-0.35573417780656724,1.5036944379501018,-2.6281448440556523,1.4364000469547358,1.9889671476312438,0.2997729644046007,2.2672219544415904,1.3934235073146632,0.9166778123181616,-1.1413653349617205,-3.009407889643511,-0.7955583742226506,0.632955799227749,0.5703620411759229,-0.2671975986874008,-0.14743079958588448,-0.25209243763734396,-0.10707505499487857,-0.2467217399289588,0.6148422306611564,-0.7975509344585069
wittenau,-2.307396085244875,-0.5755774742208712,-0.20340521387982502,0.3300028641769173,-0.015526410491579259,0.47905940081803977,0.22294724236766195,-0.35259948096339944,0.04119886625625622,0.2982154136784747,0.07688792601625921,0.5240508848319164,-0.16573971631847778,0.8673495468761021,0.42296209236702775,-0.33967602020931154,0.1324962405119159,-0.016018083325912792,0.010095913990774853,0.002429621213382785,0.22107370233606524,0.10821985923367469,-0.06258052850864071
zehlendorf,3.3002491896186155,-4.311908481010738,-0.09420799525655141,3.5205117469928338,-1.022024018314514,2.067173268760042,1.2538912034766976,-1.2738345656498795,-0.9141393488785211,0.4410106485436269,-0.9386013524474349,0.5483138653774852,0.27497206402483215,-1.1349150473169147,0.5205140005521376,-0.14880383192900243,0.8197015429934162,0.13007945232411777,-0.6228340664901296,-0.2863445188747659,0.016602782479674495,1.8682286653123943,0.3614183246947878
