Bezirk,Ortsteil,Gender,Nationality,Age group,Frequency
Friedrichshain-Kreuzberg,Friedrichshain,1,A,25_30,3464
Friedrichshain-Kreuzberg,Friedrichshain,1,A,30_35,4222
Friedrichshain-Kreuzberg,Friedrichshain,1,A,35_40,2840
Friedrichshain-Kreuzberg,Friedrichshain,1,A,40_45,1608
Friedrichshain-Kreuzberg,Friedrichshain,1,A,45_50,985
Friedrichshain-Kreuzberg,Friedrichshain,1,A,50_55,641
Friedrichshain-Kreuzberg,Friedrichshain,1,A,55_60,515
Friedrichshain-Kreuzberg,Friedrichshain,1,A,60_65,308
Friedrichshain-Kreuzberg,Friedrichshain,1,A,65_70,178
Friedrichshain-Kreuzberg,Friedrichshain,1,A,70_75,82
Friedrichshain-Kreuzberg,Friedrichshain,1,A,75_80,51
Friedrichshain-Kreuzberg,Friedrichshain,1,A,80_85,22
Friedrichshain-Kreuzberg,Friedrichshain,1,A,85_90,12
Friedrichshain-Kreuzberg,Friedrichshain,1,D,00_05,3335
Friedrichshain-Kreuzberg,Friedrichshain,1,D,05_10,2514
Friedrichshain-Kreuzberg,Friedrichshain,1,D,10_15,1997
Friedrichshain-Kreuzberg,Friedrichshain,1,D,15_20,1538
Friedrichshain-Kreuzberg,Friedrichshain,1,D,20_25,1995
Friedrichshain-Kreuzberg,Friedrichshain,1,D,25_30,3816
Friedrichshain-Kreuzberg,Friedrichshain,1,D,30_35,7016
Friedrichshain-Kreuzberg,Friedrichshain,1,D,35_40,6770
Friedrichshain-Kreuzberg,Friedrichshain,1,D,40_45,5898
Friedrichshain-Kreuzberg,Friedrichshain,1,D,45_50,3985
Friedrichshain-Kreuzberg,Friedrichshain,1,D,50_55,3826
Friedrichshain-Kreuzberg,Friedrichshain,1,D,55_60,3065
Friedrichshain-Kreuzberg,Friedrichshain,1,D,60_65,2026
Friedrichshain-Kreuzberg,Friedrichshain,1,D,65_70,1417
Friedrichshain-Kreuzberg,Friedrichshain,1,D,70_75,856
Friedrichshain-Kreuzberg,Friedrichshain,1,D,75_80,1057
Friedrichshain-Kreuzberg,Friedrichshain,1,D,80_85,908
Friedrichshain-Kreuzberg,Friedrichshain,1,D,85_90,465
Friedrichshain-Kreuzberg,Friedrichshain,1,D,90_95,172
Friedrichshain-Kreuzberg,Friedrichshain,1,D,95 und älter,19
Friedrichshain-Kreuzberg,Friedrichshain,2,A,00_05,614
Pankow,Heinersdorf,1,D,95 und älter,3
Pankow,Heinersdorf,2,A,00_05,24
Pankow,Heinersdorf,2,A,05_10,25
Pankow,Heinersdorf,2,A,10_15,40
Pankow,Heinersdorf,2,A,15_20,22
Pankow,Heinersdorf,2,A,20_25,30
Pankow,Heinersdorf,2,A,25_30,43
Pankow,Heinersdorf,2,A,30_35,62
Pankow,Heinersdorf,2,A,35_40,56
Pankow,Heinersdorf,2,A,40_45,49
Pankow,Heinersdorf,2,A,45_50,25
Pankow,Heinersdorf,2,A,50_55,12
Pankow,Heinersdorf,2,A,55_60,18
Pankow,Heinersdorf,2,A,60_65,9
Pankow,Heinersdorf,2,A,65_70,6
Pankow,Heinersdorf,2,A,70_75,3
Pankow,Heinersdorf,2,A,75_80,3
Pankow,Heinersdorf,2,A,80_85,6
Pankow,Heinersdorf,2,A,85_90,3
Pankow,Heinersdorf,2,D,00_05,167
Pankow,Heinersdorf,2,D,05_10,144
Pankow,Heinersdorf,2,D,10_15,127
Pankow,Heinersdorf,2,D,15_20,131
Pankow,Heinersdorf,2,D,20_25,123
Pankow,Heinersdorf,2,D,25_30,108
Pankow,Heinersdorf,2,D,30_35,219
Pankow,Heinersdorf,2,D,35_40,205
Pankow,Heinersdorf,2,D,40_45,179
Pankow,Heinersdorf,2,D,45_50,212
Pankow,Heinersdorf,2,D,50_55,310
Pankow,Heinersdorf,2,D,55_60,326
Pankow,Heinersdorf,2,D,60_65,241
Pankow,Heinersdorf,2,D,65_70,246
Pankow,Heinersdorf,2,D,70_75,177
Pankow,Heinersdorf,2,D,75_80,158
Pankow,Heinersdorf,2,D,80_85,129
Pankow,Heinersdorf,2,D,85_90,74
Pankow,Heinersdorf,2,D,90_95,35
Pankow,Heinersdorf,2,D,95 und älter,10
Pankow,Karow,1,A,00_05,76
Pankow,Karow,1,A,05_10,80
Pankow,Karow,1,A,10_15,58
Pankow,Karow,1,A,15_20,40
Pankow,Karow,1,A,20_25,85
Pankow,Karow,1,A,25_30,103
Pankow,Karow,1,A,30_35,77
Pankow,Karow,1,A,35_40,109
Pankow,Karow,1,A,40_45,85
Pankow,Karow,1,A,45_50,42
Pankow,Karow,1,A,50_55,49
Pankow,Karow,1,A,55_60,39
Pankow,Karow,1,A,60_65,13
Pankow,Karow,1,A,65_70,12
Pankow,Karow,1,A,70_75,6
Pankow,Karow,1,A,75_80,3
Pankow,Karow,1,D,00_05,509
Pankow,Karow,1,D,05_10,545
Pankow,Karow,1,D,10_15,494
Pankow,Karow,1,D,15_20,448
Pankow,Karow,1,D,20_25,355
Pankow,Karow,1,D,25_30,250
Pankow,Karow,1,D,30_35,542
Pankow,Karow,1,D,35_40,623
Pankow,Karow,1,D,40_45,561
Pankow,Karow,1,D,45_50,519
Pankow,Karow,1,D,50_55,680
Pankow,Karow,1,D,55_60,823
Pankow,Karow,1,D,60_65,667
Pankow,Karow,1,D,65_70,501
Pankow,Karow,1,D,70_75,318
Pankow,Karow,1,D,75_80,378
Pankow,Karow,1,D,80_85,293
Pankow,Karow,1,D,85_90,152
Pankow,Karow,1,D,90_95,40
Pankow,Karow,1,D,95 und älter,4
Pankow,Karow,2,A,00_05,79
Pankow,Karow,2,A,05_10,48
Pankow,Karow,2,A,10_15,45
Pankow,Karow,2,A,15_20,23
Pankow,Karow,2,A,20_25,59
Pankow,Karow,2,A,25_30,83
Pankow,Karow,2,A,30_35,111
Pankow,Karow,2,A,35_40,101
Pankow,Karow,2,A,40_45,71
Pankow,Karow,2,A,45_50,54
Pankow,Karow,2,A,50_55,67
Pankow,Karow,2,A,55_60,9
Pankow,Karow,2,A,60_65,9
Pankow,Karow,2,A,65_70,9
Pankow,Karow,2,A,70_75,16
Pankow,Karow,2,A,75_80,3
Pankow,Karow,2,A,80_85,3
Pankow,Karow,2,D,00_05,483
Pankow,Karow,2,D,05_10,511
Pankow,Karow,2,D,10_15,439
Pankow,Karow,2,D,15_20,396
Pankow,Karow,2,D,20_25,351
Pankow,Karow,2,D,25_30,287
Pankow,Karow,2,D,30_35,634
Pankow,Karow,2,D,35_40,688
Pankow,Karow,2,D,40_45,654
Pankow,Karow,2,D,45_50,540
Pankow,Karow,2,D,50_55,742
Pankow,Karow,2,D,55_60,853
Pankow,Karow,2,D,60_65,607
Pankow,Karow,2,D,65_70,553
Pankow,Karow,2,D,70_75,405
Pankow,Karow,2,D,75_80,471
Pankow,Karow,2,D,80_85,383
Pankow,Karow,2,D,85_90,235
Pankow,Karow,2,D,90_95,82
Pankow,Karow,2,D,95 und älter,11
Pankow,Stadtrandsiedlung Malchow,1,A,25_30,3
Pankow,Stadtrandsiedlung Malchow,1,A,40_45,3
Pankow,Stadtrandsiedlung Malchow,1,A,55_60,4
Pankow,Stadtrandsiedlung Malchow,1,D,00_05,19
Pankow,Stadtrandsiedlung Malchow,1,D,05_10,18
Pankow,Stadtrandsiedlung Malchow,1,D,10_15,24
Pankow,Stadtrandsiedlung Malchow,1,D,15_20,29
Pankow,Stadtrandsiedlung Malchow,1,D,20_25,12
Pankow,Stadtrandsiedlung Malchow,1,D,25_30,15
Pankow,Stadtrandsiedlung Malchow,1,D,30_35,13
Pankow,Stadtrandsiedlung Malchow,1,D,35_40,15
Pankow,Stadtrandsiedlung Malchow,1,D,40_45,31
Pankow,Stadtrandsiedlung Malchow,1,D,45_50,47
Pankow,Stadtrandsiedlung Malchow,1,D,50_55,53
Pankow,Stadtrandsiedlung Malchow,1,D,55_60,53
Pankow,Stadtrandsiedlung Malchow,1,D,60_65,52
Pankow,Stadtrandsiedlung Malchow,1,D,65_70,43
Pankow,Stadtrandsiedlung Malchow,1,D,70_75,32
Pankow,Stadtrandsiedlung Malchow,1,D,75_80,21
Pankow,Stadtrandsiedlung Malchow,1,D,80_85,40
Pankow,Stadtrandsiedlung Malchow,1,D,85_90,19
Pankow,Stadtrandsiedlung Malchow,1,D,90_95,6
Pankow,Stadtrandsiedlung Malchow,2,A,40_45,4
Pankow,Stadtrandsiedlung Malchow,2,A,55_60,3
Pankow,Stadtrandsiedlung Malchow,2,D,00_05,16
Pankow,Stadtrandsiedlung Malchow,2,D,05_10,22
Pankow,Stadtrandsiedlung Malchow,2,D,10_15,21
Pankow,Stadtrandsiedlung Malchow,2,D,15_20,21
Pankow,Stadtrandsiedlung Malchow,2,D,20_25,12
Pankow,Stadtrandsiedlung Malchow,2,D,25_30,6
Pankow,Stadtrandsiedlung Malchow,2,D,30_35,12
Pankow,Stadtrandsiedlung Malchow,2,D,35_40,25
Pankow,Stadtrandsiedlung Malchow,2,D,40_45,43
Pankow,Stadtrandsiedlung Malchow,2,D,45_50,27
Pankow,Stadtrandsiedlung Malchow,2,D,50_55,48
Pankow,Stadtrandsiedlung Malchow,2,D,55_60,61
Pankow,Stadtrandsiedlung Malchow,2,D,60_65,52
Pankow,Stadtrandsiedlung Malchow,2,D,65_70,40
Pankow,Stadtrandsiedlung Malchow,2,D,70_75,39
Pankow,Stadtrandsiedlung Malchow,2,D,75_80,43
Pankow,Stadtrandsiedlung Malchow,2,D,80_85,46
Pankow,Stadtrandsiedlung Malchow,2,D,85_90,21
Pankow,Stadtrandsiedlung Malchow,2,D,90_95,3
Pankow,Stadtrandsiedlung Malchow,2,D,95 und älter,3
Pankow,Pankow,1,A,00_05,189
Pankow,Pankow,1,A,05_10,151
Pankow,Pankow,1,A,10_15,102
Pankow,Pankow,1,A,15_20,102
Pankow,Pankow,1,A,20_25,245
Pankow,Pankow,1,A,25_30,544
Pankow,Pankow,1,A,30_35,714
Pankow,Pankow,1,A,35_40,614
Pankow,Pankow,1,A,40_45,393
Pankow,Pankow,1,A,45_50,255
Pankow,Pankow,1,A,50_55,188
Pankow,Pankow,1,A,55_60,132
Pankow,Pankow,1,A,60_65,82
Pankow,Pankow,1,A,65_70,62
Pankow,Pankow,1,A,70_75,32
Pankow,Pankow,1,A,75_80,19
Pankow,Pankow,1,A,80_85,3
Pankow,Pankow,1,A,85_90,7
Pankow,Pankow,1,D,00_05,1676
Pankow,Pankow,1,D,05_10,1695
Pankow,Pankow,1,D,10_15,1543
Pankow,Pankow,1,D,15_20,1153
Pankow,Pankow,1,D,20_25,1050
Pankow,Pankow,1,D,25_30,1331
Pankow,Pankow,1,D,30_35,2319
Pankow,Pankow,1,D,35_40,2402
Pankow,Pankow,1,D,40_45,2395
Pankow,Pankow,1,D,45_50,2088
Pankow,Pankow,1,D,50_55,2362
Pankow,Pankow,1,D,55_60,1983
Pankow,Pankow,1,D,60_65,1405
Pankow,Pankow,1,D,65_70,1091
Pankow,Pankow,1,D,70_75,750
Pankow,Pankow,1,D,75_80,793
Pankow,Pankow,1,D,80_85,741
Pankow,Pankow,1,D,85_90,404
Pankow,Pankow,1,D,90_95,144
Pankow,Pankow,1,D,95 und älter,28
Pankow,Pankow,2,A,00_05,217
Pankow,Pankow,2,A,05_10,118
Pankow,Pankow,2,A,10_15,87
Pankow,Pankow,2,A,15_20,85
Pankow,Pankow,2,A,20_25,229
Pankow,Pankow,2,A,25_30,622
Pankow,Pankow,2,A,30_35,779
Pankow,Pankow,2,A,35_40,567
Pankow,Pankow,2,A,40_45,372
Pankow,Pankow,2,A,45_50,248
Pankow,Pankow,2,A,50_55,136
Pankow,Pankow,2,A,55_60,104
Pankow,Pankow,2,A,60_65,71
Pankow,Pankow,2,A,65_70,56
Pankow,Pankow,2,A,70_75,36
Pankow,Pankow,2,A,75_80,15
Pankow,Pankow,2,A,80_85,10
Pankow,Pankow,2,A,85_90,3
Pankow,Pankow,2,D,00_05,1584
Pankow,Pankow,2,D,05_10,1646
Pankow,Pankow,2,D,10_15,1499
Pankow,Pankow,2,D,15_20,1106
Pankow,Pankow,2,D,20_25,1151
Pankow,Pankow,2,D,25_30,1446
Pankow,Pankow,2,D,30_35,2594
Pankow,Pankow,2,D,35_40,2658
Pankow,Pankow,2,D,40_45,2598
Pankow,Pankow,2,D,45_50,2182
Pankow,Pankow,2,D,50_55,2199
Pankow,Pankow,2,D,55_60,2080
Pankow,Pankow,2,D,60_65,1431
Pankow,Pankow,2,D,65_70,1363
Pankow,Pankow,2,D,70_75,1057
Pankow,Pankow,2,D,75_80,1208
Pankow,Pankow,2,D,80_85,1406
Pankow,Pankow,2,D,85_90,797
Pankow,Pankow,2,D,90_95,331
Pankow,Pankow,2,D,95 und älter,97
Pankow,Blankenfelde,1,A,00_05,3
Pankow,Blankenfelde,1,A,30_35,3
Pankow,Blankenfelde,1,A,35_40,6
Pankow,Blankenfelde,1,A,40_45,4
Pankow,Blankenfelde,1,A,45_50,13
Pankow,Blankenfelde,1,A,50_55,3
Pankow,Blankenfelde,1,A,75_80,3
Pankow,Blankenfelde,1,D,00_05,36
Pankow,Blankenfelde,1,D,05_10,63
Pankow,Blankenfelde,1,D,10_15,58
Pankow,Blankenfelde,1,D,15_20,47
Pankow,Blankenfelde,1,D,20_25,31
Pankow,Blankenfelde,1,D,25_30,22
Pankow,Blankenfelde,1,D,30_35,42
Pankow,Blankenfelde,1,D,35_40,43
Pankow,Blankenfelde,1,D,40_45,61
Pankow,Blankenfelde,1,D,45_50,70
Pankow,Blankenfelde,1,D,50_55,101
Pankow,Blankenfelde,1,D,55_60,113
Pankow,Blankenfelde,1,D,60_65,82
Pankow,Blankenfelde,1,D,65_70,84
Pankow,Blankenfelde,1,D,70_75,45
Pankow,Blankenfelde,1,D,75_80,49
Pankow,Blankenfelde,1,D,80_85,51
Pankow,Blankenfelde,1,D,85_90,16
Pankow,Blankenfelde,1,D,90_95,7
Pankow,Blankenfelde,2,A,30_35,3
Pankow,Blankenfelde,2,A,40_45,3
Pankow,Blankenfelde,2,A,45_50,3
Pankow,Blankenfelde,2,A,60_65,3
Pankow,Blankenfelde,2,D,00_05,30
Pankow,Blankenfelde,2,D,05_10,45
Pankow,Blankenfelde,2,D,10_15,48
Pankow,Blankenfelde,2,D,15_20,30
Pankow,Blankenfelde,2,D,20_25,21
Pankow,Blankenfelde,2,D,25_30,24
Pankow,Blankenfelde,2,D,30_35,52
Pankow,Blankenfelde,2,D,35_40,58
Pankow,Blankenfelde,2,D,40_45,48
Pankow,Blankenfelde,2,D,45_50,69
Pankow,Blankenfelde,2,D,50_55,85
Pankow,Blankenfelde,2,D,55_60,104
Pankow,Blankenfelde,2,D,60_65,87
Pankow,Blankenfelde,2,D,65_70,74
Pankow,Blankenfelde,2,D,70_75,48
Pankow,Blankenfelde,2,D,75_80,76
Pankow,Blankenfelde,2,D,80_85,57
Pankow,Blankenfelde,2,D,85_90,25
Pankow,Blankenfelde,2,D,90_95,9
Pankow,Buch,1,A,00_05,85
Pankow,Buch,1,A,05_10,91
Pankow,Buch,1,A,10_15,71
Pankow,Buch,1,A,15_20,55
Pankow,Buch,1,A,20_25,143
Pankow,Buch,1,A,25_30,169
Pankow,Buch,1,A,30_35,201
Pankow,Buch,1,A,35_40,159
Pankow,Buch,1,A,40_45,108
Pankow,Buch,1,A,45_50,95
Pankow,Buch,1,A,50_55,52
Pankow,Buch,1,A,55_60,44
Pankow,Buch,1,A,60_65,28
Pankow,Buch,1,A,65_70,12
Pankow,Buch,1,D,00_05,437
Pankow,Buch,1,D,05_10,348
Pankow,Buch,1,D,10_15,334
Pankow,Buch,1,D,15_20,274
Pankow,Buch,1,D,20_25,241
Pankow,Buch,1,D,25_30,284
Pankow,Buch,1,D,30_35,528
Pankow,Buch,1,D,35_40,521
Pankow,Buch,1,D,40_45,478
Pankow,Buch,1,D,45_50,350
Pankow,Buch,1,D,50_55,457
Pankow,Buch,1,D,55_60,487
Pankow,Buch,1,D,60_65,452
Pankow,Buch,1,D,65_70,388
Pankow,Buch,1,D,70_75,307
Pankow,Buch,1,D,75_80,362
Pankow,Buch,1,D,80_85,303
Pankow,Buch,1,D,85_90,141
Pankow,Buch,1,D,90_95,60
Pankow,Buch,1,D,95 und älter,9
Pankow,Buch,2,A,00_05,88
Pankow,Buch,2,A,05_10,72
Pankow,Buch,2,A,10_15,68
Pankow,Buch,2,A,15_20,30
Pankow,Buch,2,A,20_25,92
Pankow,Buch,2,A,25_30,139
Pankow,Buch,2,A,30_35,137
Pankow,Buch,2,A,35_40,124
Pankow,Buch,2,A,40_45,88
Pankow,Buch,2,A,45_50,70
Pankow,Buch,2,A,50_55,40
Pankow,Buch,2,A,55_60,30
Pankow,Buch,2,A,60_65,12
Pankow,Buch,2,A,65_70,6
Pankow,Buch,2,A,70_75,3
Pankow,Buch,2,D,00_05,440
Pankow,Buch,2,D,05_10,384
Pankow,Buch,2,D,10_15,301
Pankow,Buch,2,D,15_20,288
Pankow,Buch,2,D,20_25,285
Pankow,Buch,2,D,25_30,260
Pankow,Buch,2,D,30_35,489
Pankow,Buch,2,D,35_40,543
Pankow,Buch,2,D,40_45,454
Pankow,Buch,2,D,45_50,325
Pankow,Buch,2,D,50_55,424
Pankow,Buch,2,D,55_60,502
Pankow,Buch,2,D,60_65,463
Pankow,Buch,2,D,65_70,489
Pankow,Buch,2,D,70_75,375
Pankow,Buch,2,D,75_80,518
Pankow,Buch,2,D,80_85,451
Pankow,Buch,2,D,85_90,258
Pankow,Buch,2,D,90_95,116
Pankow,Buch,2,D,95 und älter,35
Pankow,Französisch Buchholz,1,A,00_05,52
Pankow,Französisch Buchholz,1,A,05_10,34
Pankow,Französisch Buchholz,1,A,10_15,34
Pankow,Französisch Buchholz,1,A,15_20,43
Pankow,Französisch Buchholz,1,A,20_25,73
Pankow,Französisch Buchholz,1,A,25_30,83
Pankow,Französisch Buchholz,1,A,30_35,96
Pankow,Französisch Buchholz,1,A,35_40,115
Pankow,Französisch Buchholz,1,A,40_45,76
Pankow,Französisch Buchholz,1,A,45_50,50
Pankow,Französisch Buchholz,1,A,50_55,48
Pankow,Französisch Buchholz,1,A,55_60,38
Pankow,Französisch Buchholz,1,A,60_65,27
Pankow,Französisch Buchholz,1,A,65_70,27
Pankow,Französisch Buchholz,1,A,70_75,3
Pankow,Französisch Buchholz,1,A,75_80,15
Pankow,Französisch Buchholz,1,A,85_90,3
Pankow,Französisch Buchholz,1,D,00_05,524
Pankow,Französisch Buchholz,1,D,05_10,588
Pankow,Französisch Buchholz,1,D,10_15,577
Pankow,Französisch Buchholz,1,D,15_20,491
Pankow,Französisch Buchholz,1,D,20_25,394
Pankow,Französisch Buchholz,1,D,25_30,258
Pankow,Französisch Buchholz,1,D,30_35,547
Pankow,Französisch Buchholz,1,D,35_40,667
Pankow,Französisch Buchholz,1,D,40_45,711
Pankow,Französisch Buchholz,1,D,45_50,626
Pankow,Französisch Buchholz,1,D,50_55,914
Pankow,Französisch Buchholz,1,D,55_60,1039
Pankow,Französisch Buchholz,1,D,60_65,729
Pankow,Französisch Buchholz,1,D,65_70,545
Pankow,Französisch Buchholz,1,D,70_75,332
Pankow,Französisch Buchholz,1,D,75_80,383
Pankow,Französisch Buchholz,1,D,80_85,320
Pankow,Französisch Buchholz,1,D,85_90,112
Pankow,Französisch Buchholz,1,D,90_95,50
Pankow,Französisch Buchholz,1,D,95 und älter,6
Pankow,Französisch Buchholz,2,A,00_05,39
Pankow,Französisch Buchholz,2,A,05_10,51
Pankow,Französisch Buchholz,2,A,10_15,31
Pankow,Französisch Buchholz,2,A,15_20,37
Pankow,Französisch Buchholz,2,A,20_25,32
